edad,sexo,cabeza_de_hogar,caracterizacion_ciudadano,tipo_de_emprendimiento,idea_de_negocio,estrato,barrio_vereda_ciudadano,comuna_ciudadano,zona_ciudadano,fecha_de_beneficio_dia,fecha_de_beneficio_mes,fecha_de_beneficio_año
52,femenino,no,adulto mayor,picadura,alimentos,,,,,10,9,2018.0
58,femenino,no,adulto mayor,frutas y verduras,no dato,,,,,10,9,2018.0
61,femenino,no,adulto mayor,ropa,alimentos,,,,,10,9,2018.0
62,masculino,no,adulto mayor,dulces,alimentos,,,,,10,9,2018.0
63,masculino,no,adulto mayor,loteria,no dato,,,,,10,9,2018.0
60,masculino,no,adulto mayor,calzados,servicios de reparación,,,,,10,9,2018.0
61,masculino,no,adulto mayor,calzados,accesorios,,,,,10,9,2018.0
63,masculino,no,adulto mayor,maletines,no dato,,,,,10,9,2018.0
69,masculino,no,adulto mayor,maletines,no dato,,,,,10,9,2018.0
69,masculino,no,adulto mayor,juguetes,juguetes,,,,,10,9,2018.0
68,masculino,no,adulto mayor,comida rapida,frutas,,,,,10,9,2018.0
65,masculino,no,adulto mayor,ropa,ropa,,,,,10,9,2018.0
71,femenino,no,adulto mayor,no dato,no dato,,,,,10,9,2018.0
68,femenino,no,adulto mayor,no dato,no dato,,,,,10,9,2018.0
65,masculino,no,adulto mayor,no dato,no dato,,,,,10,9,2018.0
61,femenino,no,adulto mayor,varios y bebidas,no dato,,,,,10,9,2018.0
67,femenino,no,adulto mayor,ropa,ropa,,,,,10,9,2018.0
67,masculino,no,adulto mayor,accesorios,no dato,,,,,10,9,2018.0
71,femenino,no,adulto mayor,alimentos,alimentos,,,,,10,9,2018.0
68,masculino,no,adulto mayor,alimentos,carro,,,,,10,9,2018.0
65,masculino,no,adulto mayor,no dato,no dato,,,,,10,9,2018.0
61,femenino,no,adulto mayor,alimentos,dulces,,,,,10,9,2018.0
67,masculino,no,adulto mayor,no dato,no dato,,,,,10,9,2018.0
67,masculino,no,adulto mayor,frutas,no dato,,,,,10,9,2018.0
63,masculino,no,adulto mayor,comida rapida,alimentos,,,,,10,9,2018.0
45,femenino,no,,jugos,no dato,,,,,10,9,2018.0
69,femenino,no,adulto mayor,no dato,no dato,,,,,10,9,2018.0
71,femenino,no,adulto mayor,picadura,no dato,,,,,10,9,2018.0
58,masculino,no,adulto mayor,jugos,joyeria- bisuteria,,,,,10,9,2018.0
37,femenino,no,,alimentos,no dato,,,,,10,9,2018.0
58,masculino,no,adulto mayor,accesorios,usados,,,,,10,9,2018.0
51,femenino,no,adulto mayor,joyeria- bisuteria,carro,,,,,10,9,2018.0
56,masculino,no,adulto mayor,ropa,ropa,,,,,10,9,2018.0
56,masculino,no,adulto mayor,libros,accesorios,,,,,10,9,2018.0
52,masculino,no,adulto mayor,guarapo,no dato,,,,,10,9,2018.0
58,femenino,no,adulto mayor,no dato,no dato,,,,,10,9,2018.0
61,femenino,no,adulto mayor,gafas,no dato,,,,,10,9,2018.0
62,femenino,no,adulto mayor,obleas y solteritas,no dato,,,,,10,9,2018.0
63,masculino,no,adulto mayor,dulces,no dato,,,,,10,9,2018.0
60,masculino,no,adulto mayor,jugos,joyeria- bisuteria,,,,,10,9,2018.0
61,masculino,no,adulto mayor,ropa,ropa,,,,,10,9,2018.0
63,masculino,no,adulto mayor,bebidas,alimentos,,,,,10,9,2018.0
69,masculino,no,adulto mayor,frutas y verduras,no dato,,,,,10,9,2018.0
69,masculino,no,adulto mayor,fruta,no dato,,,,,10,9,2018.0
68,femenino,no,adulto mayor,comida rapida,alimentos,,,,,10,9,2018.0
65,femenino,no,adulto mayor,chuzos,no dato,,,,,10,9,2018.0
71,femenino,no,adulto mayor,bebidas,accesorios tecnologicos,,,,,10,9,2018.0
68,masculino,no,adulto mayor,relojeria,joyeria- bisuteria,,,,,10,9,2018.0
65,masculino,no,adulto mayor,comida rapida,alimentos,,,,,10,9,2018.0
61,femenino,no,adulto mayor,ropa,ropa,,,,,10,9,2018.0
67,masculino,no,adulto mayor,no dato,no dato,,,,,10,9,2018.0
67,masculino,no,adulto mayor,alimentos,alimentos,,,,,10,9,2018.0
68,masculino,no,adulto mayor,ropa,ropa,,,,,10,9,2018.0
66,masculino,no,adulto mayor,refrescos,no dato,2,,,,10,9,2018.0
55,masculino,si,adulto mayor,comestibles,comidas,2,la aurora san cristobal,17,,10,9,2018.0
65,masculino,,adulto mayor,comida,ropa,,,,,10,9,2018.0
48,,,,"comidas ,sanduchez",no dato,,,,comuna 10,10,9,2018.0
62,femenino,si,adulto mayor,comida rapida,restaurante,1,la candelaria,10,,10,9,2018.0
37,femenino,si,,comestibles varios y bebidas,bebidas,2,niquia,,,10,9,2018.0
46,femenino,si,,comidas,no referencia,2,san cristobal,60,,10,9,2018.0
47,femenino,si,,comidas,no dato,3,,7,,10,9,2018.0
29,masculino,si,,comidas rapidas,venta de perros,,robledo,,,10,9,2018.0
75,,si,adulto mayor,no dato,no dato,,,,comuna 10,10,9,2018.0
,masculino,si,,comestibles varios y bebidas,perros,2,cr23#40-116,9,,10,9,2018.0
29,femenino,si,,no dato,no dato,,,,,10,9,2018.0
41,masculino,si,,comestibles varios y bebidas,"papitas pancerotis,salchichones,e.t.c",1,20 de julio,13,,10,9,2018.0
51,masculino,si,,comidas,no dato,1,granizal,1,,10,9,2018.0
29,femenino,si,,comidas,no dato,1,,,,10,9,2018.0
52,masculino,si,,comidas rapidas,no dato,2,castilla,5,,10,9,2018.0
48,masculino,si,,artesanias,no dato,1,bersayes 2,4,,10,9,2018.0
46,femenino,si,,artesanias,no dato,2,santa cruz,2,,10,9,2018.0
38,masculino,si,,no dato,no dato,,,,,10,9,2018.0
31,masculino,si,,alimentos,no dato,3,san cristobal,60,,10,9,2018.0
65,masculino,si,adulto mayor,artesanias,"marroquineria, tabajo de almbre",,villatina,12,,10,9,2018.0
47,masculino,no,,artesanias,"marroquineria, tabajo de almbre",1,robledo,7,,10,9,2018.0
39,masculino,si,,artesanias,"marroquineria, tabajo de almbre",2,robledo villa sofia,7,,10,9,2018.0
,masculino,si,,bisuteria,"marroquineria, tabajo de almbre",1,,,,10,9,2018.0
42,masculino,si,,artesanias,"marroquineria, tabajo de almbre",1,caicedo,,,10,9,2018.0
47,masculino,si,,artesanias,"marroquineria, tabajo de almbre",1,,,,10,9,2018.0
57,masculino,si,adulto mayor,artesanias,"marroquineria, tabajo de almbre",2,el piñal,8,,10,9,2018.0
42,femenino,si,,artesanias,"marroquineria, tabajo de almbre",1,lacruz,3,,10,9,2018.0
27,masculino,si,,artesanias,"marroquineria, tabajo de almbre",,,,,10,9,2018.0
39,masculino,si,,artesanias,"marroquineria, tabajo de almbre",,,,,10,9,2018.0
66,masculino,si,adulto mayor,artesanias,"marroquineria, tabajo de almbre",,,,,10,9,2018.0
,masculino,si,,artesanias,"marroquineria, tabajo de almbre",,,,,10,9,2018.0
,femenino,si,,artesanias,"marroquineria, tabajo de almbre",,,,,10,9,2018.0
58,masculino,si,adulto mayor,artesanias,"marroquineria, tabajo de almbre",1,maneeique,4,,10,9,2018.0
,masculino,si,,artesanias,"marroquineria, tabajo de almbre",,,,,10,9,2018.0
43,masculino,si,,artesanias,"marroquineria, tabajo de almbre",2,santander,,,10,9,2018.0
60,masculino,si,adulto mayor,comidas rapidas,comidas rapidas,1,la gabriela,,,10,9,2018.0
58,masculino,si,adulto mayor,comidas rapidas,no dato,1,santo dmingo,1,,10,9,2018.0
46,femenino,si,,comidas rapidas,no dato,1,golondrinas,,,10,9,2018.0
58,femenino,si,,comidas rapidas,no dato,2,robledo villa sofia,7,,10,9,2018.0
66,femenino,no,adulto mayor,comidas rapidas,no dato,1,la aurora,60,,10,9,2018.0
56,femenino,no,adulto mayor,comidas rapidas,no dato,1,carrera 50 #50-16,,,10,9,2018.0
41,masculino,no,,comidas rapidas,no dato,2,roblrdo cordoba,7,,10,9,2018.0
37,masculino,no,,comidas rapidas,no dato,2,santa cruz,3,,10,9,2018.0
75,masculino,no,adulto mayor,comidas rapidas,no dato,,,,,10,9,2018.0
44,femenino,no,,picaduras,no dato,,,,,10,9,2018.0
69,masculino,no,adulto mayor,picaduras,no dato,2,colon,10,,10,9,2018.0
58,masculino,no,adulto mayor,picaduras,no dato,,,,,10,9,2018.0
70,masculino,no,adulto mayor,picaduras,no dato,2,olaya herrera,13,,10,9,2018.0
44,femenino,no,,picaduras,no dato,1,floresta,,,10,9,2018.0
57,femenino,no,,comidas rapidas,no dato,2,barbacooas,,,10,9,2018.0
88,femenino,no,adulto mayor,artesano,no dato,,loreto milagrosa,9,,10,9,2018.0
53,masculino,no,,comidas rapidas,no dato,,sucre,8,,10,9,2018.0
,masculino,no,,no dato,no dato,,,,,10,9,2018.0
85,femenino,,adulto mayor,variedadesf,artesanias,,,,,10,9,2018.0
78,femenino,,adulto mayor,sin actividad,sin actividad,,,,,10,9,2018.0
59,masculino,,adulto mayor,calzados,ropa,,,,,10,9,2018.0
63,femenino,,adulto mayor,sin actividad,sin actividad,,,,,10,9,2018.0
55,femenino,,adulto mayor,dulces,alimentos,,,,,10,9,2018.0
63,masculino,,adulto mayor,comercio,herramientas,,,,,10,9,2018.0
48,femenino,,,servicios de reparación,electricos,,,,,10,9,2018.0
52,femenino,,,servicios de reparación,servicio tecnico celular,,,,,10,9,2018.0
40,masculino,,,comercio,cobre,,,,,10,9,2018.0
64,femenino,,adulto mayor,alimentos,alimentos,,,,,10,9,2018.0
69,masculino,,adulto mayor,comercio,herramientas nueva y de segunda,,,,,10,9,2018.0
59,femenino,,adulto mayor,comercio,calzado y ropa de segunda,,,,,10,9,2018.0
63,masculino,,adulto mayor,variedades,herramientas-bombilleria,,,,,10,9,2018.0
57,femenino,,adulto mayor,ropa,ropa,,,,,10,9,2018.0
55,masculino,,adulto mayor,servicios de reparación,aparatos - construcción,,,,,10,9,2018.0
47,femenino,,,variedades,"usados, nuevos",,,,,10,9,2018.0
59,masculino,,adulto mayor,comercio,mercancia de segunda,,,,,10,9,2018.0
51,masculino,,adulto mayor,calzados,ropa,,,,,10,9,2018.0
57,masculino,,adulto mayor,ropa,ropa,,,,,10,9,2018.0
35,masculino,,,accesorios,accesorios tecnologicos,,,,,10,9,2018.0
35,femenino,,,comercio,ropa de primera y segunda,,,,,10,9,2018.0
58,masculino,,adulto mayor,comercio,calzado,,,,,10,9,2018.0
54,masculino,,,comercio,recuperador de mercancias,,,,,10,9,2018.0
46,masculino,,,alimentos,comidas rapidas,,,,,10,9,2018.0
50,femenino,,,variedades,accesorios,,,,,10,9,2018.0
51,masculino,,,alimentos,tinto,,,,,10,9,2018.0
38,masculino,,,comercio,herramienta nueva,,,,,10,9,2018.0
62,masculino,,adulto mayor,ropa,ropa,,,,,10,9,2018.0
50,masculino,,,variedades,usados,,,,,10,9,2018.0
45,masculino,,,variedades,ropa,,,,,10,9,2018.0
59,femenino,,adulto mayor,comercio,mercancia variada,,,,,10,9,2018.0
46,femenino,,,comercio,bolsos,,,,,10,9,2018.0
52,femenino,,,alimentos,frutas,,,,,10,9,2018.0
64,masculino,,adulto mayor,comercio,reciclaje,,,,,10,9,2018.0
61,masculino,,adulto mayor,comercio,mercancia de segunda,,,,,10,9,2018.0
50,masculino,,,ropa,ropa,,,,,10,9,2018.0
59,masculino,,adulto mayor,alimentos,jugo de naranja,,,,,10,9,2018.0
63,femenino,,adulto mayor,comercio,periodicos y crucigramas,,,,,10,9,2018.0
55,masculino,,,variedades,no dato,,,,,10,9,2018.0
54,femenino,,,variedades,accesorios,,,,,10,9,2018.0
39,masculino,,,comercio,mercancia de segunda,,,,,10,9,2018.0
68,femenino,,adulto mayor,alimentos,alimentos,,,,,10,9,2018.0
62,masculino,,adulto mayor,variedades,"usados, nuevos",,,,,10,9,2018.0
65,masculino,,adulto mayor,variedades,accesorios,,,,,10,9,2018.0
65,masculino,,adulto mayor,variedades,accesorios,,,,,10,9,2018.0
64,femenino,,adulto mayor,comercio,alimentos,,,,,10,9,2018.0
46,femenino,,,ropa,ropa,,,,,10,9,2018.0
43,femenino,,,variedades,usados,,,,,10,9,2018.0
38,masculino,,,charcuteria,no dato,,,,,10,9,2018.0
70,masculino,,adulto mayor,alimentos,alimentos,,,,,10,9,2018.0
68,masculino,,adulto mayor,variedades,usados,,,,,10,9,2018.0
50,masculino,,,comercio y reparación,gafas,,,,,10,9,2018.0
34,masculino,,,"churros, jugos, dulces",no dato,,,,,10,9,2018.0
63,masculino,,adulto mayor,variedades,ropa zapatos jugueteria loza,,,,,10,9,2018.0
69,masculino,,adulto mayor,comercio,herramienta de segunda,,,,,10,9,2018.0
32,masculino,,,variedades,"usados, nuevos",,,,,10,9,2018.0
69,masculino,,adulto mayor,variedades,ropa de segunda,,,,,10,9,2018.0
70,femenino,,adulto mayor,ropa,ropa,,,,,10,9,2018.0
20,masculino,,,comercio,mercancia de segunda,,,,,10,9,2018.0
69,masculino,,adulto mayor,servicio,accesorios,,,,,10,9,2018.0
68,femenino,,adulto mayor,calzado y ropa,usados,,,,,10,9,2018.0
27,masculino,,,ropa,ropa,,,,,10,9,2018.0
68,masculino,,adulto mayor,ropa,ropa,,,,,10,9,2018.0
29,masculino,,,accesorios para celular,accesorios tecnologicos,,,,,10,9,2018.0
63,masculino,,adulto mayor,accesorios,ropa,,,,,10,9,2018.0
24,femenino,,,gafas,accesorios,,,,,10,9,2018.0
55,femenino,,adulto mayor,reparacion y venta,reparacion y venta,,,,,10,9,2018.0
67,masculino,,adulto mayor,variedades,herramientas tipo ferretería,,,,,10,9,2018.0
68,masculino,,adulto mayor,alimentos,alimentos,,,,,10,9,2018.0
69,masculino,,adulto mayor,calzados,"usados, nuevos",,,,,10,9,2018.0
67,femenino,,adulto mayor,comercio,herramientas,,,,,10,9,2018.0
71,masculino,,adulto mayor,variedades,accesorios,,,,,10,9,2018.0
65,masculino,,adulto mayor,ropa,ropa,,,,,10,9,2018.0
58,masculino,,adulto mayor,comercio,ropa,,,,,10,9,2018.0
58,masculino,,adulto mayor,comercio,cacharreria,,,,,10,9,2018.0
59,masculino,,adulto mayor,accesorios,"accesorios celulares, bafles",,,,,10,9,2018.0
68,femenino,,adulto mayor,ropa,ropa,,,,,10,9,2018.0
56,femenino,,adulto mayor,accesorios para celular,accesorios,,,,,10,9,2018.0
68,masculino,,adulto mayor,comercio,mercancia de segunda electrodomesticos televisores,,,,,10,9,2018.0
56,femenino,,adulto mayor,variedades,accesorios,,,,,10,9,2018.0
56,femenino,,adulto mayor,comercio,mercancia de segunda,,,,,10,9,2018.0
57,femenino,,adulto mayor,"churros, jugos, dulces",no dato,,,,,10,9,2018.0
46,femenino,,,variedades,"usados, nuevos",,,,,10,9,2018.0
61,masculino,,adulto mayor,accesorios,ropa,,,,,10,9,2018.0
